Wall time,Step,Value
1688008922.8412268,466271,3.636359930038452
1688009585.3800974,466887,3.612420082092285
1688009770.8040407,467062,3.5056099891662598
1688011419.3339682,468580,3.5203399658203125
1688011437.6960611,468601,3.609369993209839
1688011888.818962,469021,3.5360400676727295
1688012886.3005638,469934,3.5917000770568848
1688015049.8787737,471935,3.4277100563049316
1688015286.5204465,472161,3.420789957046509
1688015654.9141943,472493,3.364680051803589
1688015822.3202171,472649,3.2206599712371826
1688015945.2976644,472755,3.309070110321045
1688018883.211358,475482,3.3582699298858643
1688019791.3384554,476326,3.5883400440216064
1688019914.3281753,476440,3.5371201038360596
1688020160.1039598,476664,3.5827701091766357
1688020403.4313924,476898,3.437000036239624
1688020646.7658412,477123,3.36995005607605
1688020658.8546772,477133,3.3968100547790527
1688021085.7854688,477537,3.4302399158477783
1688022103.819952,478489,3.2183499336242676
1688022376.3880537,478738,3.4589099884033203
1688022698.6810083,479040,3.2831599712371826
1688022832.3571796,479163,3.375610113143921
1688023506.8465917,479796,3.3173398971557617
1688024165.608743,480407,3.3467700481414795
1688024961.447871,481146,3.5636699199676514
1688025137.7368007,481308,3.4202001094818115
1688029050.3901184,484941,3.3209099769592285
1688029082.066851,484970,3.2051000595092773
1688029200.714274,485080,3.2743899822235107
1688030765.3880138,486527,3.49045991897583
1688031175.0854511,486902,3.478559970855713
1688032835.8099356,488434,3.398319959640503
1688033280.2634714,488839,3.5871798992156982
1688034832.3105705,490272,3.70878005027771
1688035039.681191,490464,3.56033992767334
1688035090.9744546,490516,3.564300060272217
1688035763.223985,491128,2.934880018234253
1688037212.760392,492462,3.578979969024658
1688039109.6266222,494205,3.430079936981201
1688039194.7243075,494285,3.4668400287628174
1688041525.589343,496442,3.2143399715423584
1688042834.4257445,497651,3.367110013961792
1688043941.0019362,498666,3.3692901134490967
1688044174.410652,498883,3.240530014038086
1688044432.39604,499119,3.5646300315856934
1688046117.41581,500680,3.2689599990844727
1688046827.0571105,501336,3.4756500720977783
1688046886.0725834,501389,3.6616098880767822
1688047173.044913,501655,3.420490026473999
1688048199.581205,502609,3.3918800354003906
1688048540.8016586,502919,3.488179922103882
1688049204.810313,503542,3.511090040206909
1688049833.173325,504120,3.3256499767303467
1688054089.9607742,508048,3.1094698905944824
1688054832.5327413,508733,3.329010009765625
1688055372.3786602,509232,3.592329978942871
1688055955.109535,509768,3.6268200874328613
1688055955.4336696,509769,3.530240058898926
1688056742.0751617,510495,3.115540027618408
1688057139.9439783,510868,3.6875200271606445
1688057493.7570984,511190,3.3937599658966064
1688058160.9675639,511809,3.4940900802612305
1688059301.2831128,512863,3.586469888687134
1688060631.246489,514461,3.4279699325561523
1688061232.6908793,515505,3.515000104904175
1688061245.336996,515528,3.370680093765259
1688061336.2052104,515684,3.4880199432373047
1688061810.0564082,516528,3.3429598808288574
1688061862.5573893,516625,3.512200117111206
1688062043.5914085,516939,3.4013500213623047
1688062879.8497896,518409,3.4837799072265625
1688063104.138093,518804,3.548449993133545
1688063123.943864,518841,3.5858500003814697
1688063145.6391158,518881,3.18818998336792
1688063213.470387,519008,3.453119993209839
1688063253.010063,519076,3.184429883956909
1688064222.4969144,520762,3.43818998336792
1688065835.0449114,523547,3.2685699462890625
1688065839.7478495,523554,3.495039939880371
1688066061.7541525,523936,3.405519962310791
1688066811.1990361,525205,3.4263999462127686
1688067088.648863,525674,3.424839973449707
1688068477.6395583,528016,3.2455101013183594
1688068996.6230698,528866,3.420720100402832
1688069075.1229067,528996,3.333470106124878
1688069264.127916,529296,3.2095398902893066
1688069335.8613796,529414,3.637969970703125
1688069427.3882687,529564,3.518779993057251
1688069936.9009583,530407,3.462430000305176
1688070016.3278553,530532,3.323620080947876
1688070808.235542,531825,3.275360107421875
1688071331.1218493,532668,3.3216300010681152
1688071416.8867412,532809,3.5112600326538086
1688071481.2725124,532908,3.248689889907837
1688071656.8278527,533189,3.4665000438690186
1688071803.6178083,533432,3.5973899364471436
1688072321.74805,534255,3.4606399536132812
1688072605.466304,534695,3.1948599815368652
1688073573.915691,536232,3.4626400470733643
1688073833.5100064,536641,3.352750062942505
1688074045.0575194,536963,3.2841899394989014
1688074299.4142869,537363,3.605299949645996
1688074336.0991225,537431,3.2983500957489014
1688075335.724646,538962,3.4439899921417236
1688075964.184261,539936,3.332930088043213
1688077092.233763,541648,3.4380500316619873
1688077672.0540166,542522,3.2659199237823486
1688078518.9656541,543779,3.3773200511932373
1688079442.406556,545140,3.478339910507202
1688079932.3032973,545866,3.486569881439209
1688080634.344692,546881,3.1775200366973877
1688080890.6832354,547247,3.3798999786376953
1688081094.356969,547535,3.403520107269287
1688081735.0484805,548443,3.266930103302002
1688082509.7657733,549464,3.612459897994995
1688082699.0894961,549729,3.402899980545044
1688083367.038893,550682,3.6686201095581055
1688084877.9849613,552801,3.4937798976898193
1688085244.6249156,553307,3.4973599910736084
1688086231.5992548,554674,3.449620008468628
1688086335.8119082,554813,3.4200499057769775
1688086628.9304187,555213,3.410720109939575
1688087606.1587038,556544,3.5182700157165527
1688087898.6984425,556933,3.3806800842285156
1688087975.0597332,557034,3.3296399116516113
1688088303.2541142,557484,3.5959999561309814
1688088883.6981263,558249,3.072920083999634
1688088931.1815634,558313,3.5591700077056885
1688089384.8502965,558920,3.49360990524292
1688089552.7243776,559151,3.3770298957824707
1688089631.6379738,559255,3.3326900005340576
1688089728.9698985,559380,3.4225399494171143
1688090157.4974325,559947,3.383120059967041
1688090242.8858175,560055,3.5982298851013184
1688092012.421283,562356,3.391239881515503
1688092134.0507646,562519,3.3083200454711914
1688092915.1474025,563521,3.3280200958251953
1688093721.370862,564556,3.290640115737915
1688093954.5831022,564855,3.4397599697113037
1688094028.0617573,564939,3.579669952392578
1688094164.375478,565112,3.3411900997161865
1688094346.5361214,565347,3.447779893875122
1688094841.401847,565963,3.418149948120117
1688095293.2189872,566531,3.4395599365234375
1688095319.1147044,566563,3.510010004043579
1688096175.9050784,567627,3.198040008544922
1688096191.6444623,567648,3.4273600578308105
1688096295.5850146,567770,3.441420078277588
1688097236.3505034,568930,3.4926600456237793
1688097459.357014,569195,3.2391300201416016
1688098301.925338,570238,3.188199996948242
1688098558.9351897,570547,3.4190800189971924
1688099920.8046339,572184,3.21835994720459
1688100703.4953904,573113,3.4727299213409424
1688101491.3185313,574047,3.5122199058532715
1688102455.6674194,575181,3.3940200805664062
1688103530.1756341,576428,3.645210027694702
1688104422.0092483,577457,3.559530019760132
1688104750.3533955,577827,3.697269916534424
1688106448.3585083,579766,3.4363200664520264
1688107858.345765,581337,3.218899965286255
1688108308.2869022,581829,3.4554600715637207
1688109275.1289768,582896,3.43326997756958
1688109491.0916138,583128,3.4820799827575684
1688109937.797431,583616,3.521559953689575
1688110594.039744,584331,3.404059886932373
1688110933.7037895,584702,3.3493099212646484
1688111398.5175645,585201,3.3466899394989014
1688111779.56062,585618,3.5179800987243652
1688111911.491867,585755,3.2975900173187256
1688112138.0453293,586001,3.450469970703125
1688112866.2165074,586784,3.288990020751953
1688113446.830423,587408,3.4138998985290527
1688114504.6430237,588535,3.214329957962036
1688115130.2756095,589200,3.621730089187622
1688115168.0528746,589235,3.4350500106811523
1688115236.2562828,589311,3.3153200149536133
1688115648.0839603,589755,3.4191501140594482
1688116335.9402294,590480,3.417680025100708
1688116358.8968277,590504,3.269010066986084
1688116585.2650154,590745,3.5973000526428223
1688119052.7116199,593316,3.3862099647521973
1688119323.9654136,593602,3.4468600749969482
1688121957.9233832,596317,3.6281399726867676
1688122026.3857296,596389,3.328619956970215
1688123196.4492397,597580,3.574510097503662
1688123417.6369436,597807,3.3345301151275635
1688125028.955463,599439,3.3851099014282227
1688125392.9725912,599802,3.3715999126434326
1688125409.4775717,599820,3.5427498817443848
1688125901.4024317,600318,3.3194000720977783
1688126432.2124412,600854,3.4621500968933105
1688126986.0625646,601415,3.320970058441162
1688129060.1415458,603476,3.2956299781799316
1688129712.8799675,604121,3.5437700748443604
1688129772.6667402,604181,3.383049964904785
1688132437.420544,606799,3.3035500049591064
1688134472.4320023,608764,3.6204700469970703
1688134862.595602,609137,3.6331899166107178
1688135607.9631574,609857,3.493220090866089
1688136244.864984,610461,3.3858699798583984
1688136286.9476445,610502,3.436199903488159
1688136546.189043,610758,3.6654601097106934
1688138325.8625617,612444,3.5067899227142334
1688138947.3697326,613036,3.354480028152466
1688140722.7442706,614701,3.241919994354248
1688140952.7178512,614917,3.3680601119995117
1688142388.886158,616258,3.274869918823242
1688143635.1106365,617426,3.479069948196411
1688147745.020514,621240,3.1802101135253906
1688149744.3619704,623091,3.231920003890991
1688150085.7511992,623410,3.5279600620269775
1688150255.119504,623568,3.300260066986084
1688150757.0277343,624027,3.2115800380706787
1688150997.8177676,624251,3.4344499111175537
1688151244.1313975,624477,3.311929941177368
1688151371.0483093,624598,3.363460063934326
1688152294.02054,625447,3.4677999019622803
1688152798.120617,625926,3.278510093688965
1688153097.8110876,626202,3.2332000732421875
1688153726.9712057,626783,3.3192501068115234
1688155326.8759842,628271,3.420419931411743
1688155684.4056406,628602,3.57354998588562
1688156387.9486685,629244,3.4953200817108154
1688157973.2876637,630722,3.392359972000122
1688158217.1902497,630950,3.3786299228668213
1688158625.0016303,631324,3.38388991355896
1688160091.4369085,632693,3.25570011138916
1688160559.3383577,633118,3.435070037841797
1688160808.4414027,633354,3.4138801097869873
1688163423.272896,635771,3.4721999168395996
1688164933.9378738,637170,3.3369300365448
1688165445.507618,637636,3.383229970932007
1688167561.4155712,639604,3.49288010597229
1688167601.0241246,639643,3.250159978866577
1688167741.3854105,639768,3.28590989112854
1688167822.4943738,639847,3.3205299377441406
1688169672.1716642,641538,3.478250026702881
1688169986.0717878,641827,3.40693998336792
1688171190.4889932,642940,3.358520030975342
1688171355.855132,643090,3.4249401092529297
1688171968.332912,643666,3.3744800090789795
1688173542.4436357,645120,3.73403000831604
1688173911.294314,645460,3.2832698822021484
1688174752.4739907,646230,3.4097700119018555
1688174776.3100615,646254,3.2111899852752686
1688175952.7697628,647345,3.2969400882720947
1688176415.7460134,647769,3.410029888153076
1688177626.7427852,648878,3.5622100830078125
1688177819.6204994,649060,3.321540117263794
1688179518.4442182,650624,3.4108800888061523
1688180312.6422892,651358,3.4244799613952637
1688180821.6431286,651833,3.2651898860931396
1688180970.8165443,651966,3.231640100479126
1688182135.615538,653054,3.415489912033081
1688182682.801562,653562,3.429759979248047
1688182818.7100396,653687,3.4466700553894043
1688182893.2650158,653753,3.304069995880127
1688183109.3589997,653949,3.647700071334839
1688184079.6757567,654848,3.4089701175689697
1688184361.0814824,655105,3.170530080795288
1688184457.27075,655192,3.0421900749206543
1688185315.201281,655975,3.3060901165008545
1688186010.7065585,656615,3.132430076599121
1688187353.4873643,657852,3.4560000896453857
1688187953.8100872,658405,3.3209500312805176
1688188164.241729,658603,3.5436699390411377
1688188774.99881,659172,3.3575499057769775
1688189784.9719934,660116,3.4619100093841553
1688189879.7345922,660198,3.248349905014038
1688192362.4735632,662497,3.2997500896453857
1688193174.2480059,663247,3.5179100036621094
1688193423.8100164,663480,3.3679299354553223
1688193613.9884236,663658,3.5221500396728516
1688195167.4608853,665098,3.437580108642578
1688195381.2477872,665290,3.2950499057769775
1688195673.0743852,665556,3.438380002975464
1688195940.3289804,665802,3.223259925842285
1688195993.668578,665851,3.4035799503326416
1688197439.8719676,667190,3.3104400634765625
1688197565.1643252,667304,3.2007899284362793
1688197581.2620027,667320,3.226059913635254
1688197708.0331616,667439,3.2714500427246094
1688197778.5020623,667501,3.2871100902557373
1688197892.58453,667604,3.343820095062256
1688198393.1064286,668069,3.3672800064086914
1688198795.790563,668433,3.5297698974609375
1688199656.2117026,669232,3.3692800998687744
1688203130.8353024,672444,3.5260701179504395
1688203585.7783022,672861,3.474760055541992
1688205648.572093,674763,3.5825300216674805
1688207424.7880278,676399,3.3688700199127197
1688207465.7801456,676441,3.250699996948242
1688208490.9481792,677393,3.245110034942627
1688209920.0598044,678713,3.3673300743103027
1688211585.0480435,680250,3.4523000717163086
1688212849.799647,681412,3.559530019760132
1688213377.5186574,681898,3.348910093307495
1688213408.1018238,681930,3.3545799255371094
1688213808.599817,682300,3.395009994506836
1688213933.2583556,682415,3.3754498958587646
1688215033.45959,683428,3.3122799396514893
1688215507.2039812,683874,3.5976901054382324
1688215786.9894445,684138,3.169450044631958
1688216094.3079429,684415,3.721790075302124
1688216418.998188,684717,3.48717999458313
1688216644.349809,684928,3.647969961166382
